x1 x2 x3 x4
7.346866952594866973e+01 8.073953953497499469e+01 6.632809577276513835e+01 2.785798690159979785e+01
7.347774980099883635e+01 8.074924049524504710e+01 6.633711767952333105e+01 2.786318375952137671e+01
7.348683061050310528e+01 8.075894519945887851e+01 6.634613670205045821e+01 2.786837922327615047e+01
7.349591196884767896e+01 8.076865366298794413e+01 6.635515285162954058e+01 2.787357325182342649e+01
7.350499389043513077e+01 8.077836590122649341e+01 6.636416613952179944e+01 2.787876580410516070e+01
7.351407638968507285e+01 8.078808192959154155e+01 6.637317657696679873e+01 2.788395683904517952e+01
7.352315948103468202e+01 8.079780176352284116e+01 6.638218417518267245e+01 2.788914631554839474e+01
7.353224317893939599e+01 8.080752541848289638e+01 6.639118894536628090e+01 2.789433419250002189e+01
7.354132749787343926e+01 8.081725290995689193e+01 6.640019089869343816e+01 2.789952042876482352e+01
7.355041245233047675e+01 8.082698425345269300e+01 6.640919004631908251e+01 2.790470498318633830e+01
7.355949805682421072e+01 8.083671946450074586e+01 6.641818639937750390e+01 2.790988781458612422e+01
7.356858432588899177e+01 8.084645855865403519e+01 6.642717996898254285e+01 2.791506888176300549e+01
7.357767127408041574e+01 8.085620155148802723e+01 6.643617076622780360e+01 2.792024814349232997e+01
7.358675891597592056e+01 8.086594845860057035e+01 6.644515880218685311e+01 2.792542555852522668e+01
7.359584726617541151e+01 8.087569929561182391e+01 6.645414408791346261e+01 2.793060108558787391e+01
7.360493633930185808e+01 8.088545407816411625e+01 6.646312663444183499e+01 2.793577468338077452e+01
7.361402615000187666e+01 8.089521282192187357e+01 6.647210645278680374e+01 2.794094631057802758e+01
7.362311671294635573e+01 8.090497554257149204e+01 6.648108355394410296e+01 2.794611592582662851e+01
7.363220804283106702e+01 8.091474225582119573e+01 6.649005794889056631e+01 2.795128348774575144e+01
7.364130015437724808e+01 8.092451297740086602e+01 6.649902964858441123e+01 2.795644895492605286e+01
7.365039306233219918e+01 8.093428772306195640e+01 6.650799866396543791e+01 2.796161228592897885e+01
7.365948678146990858e+01 8.094406650857726504e+01 6.651696500595531347e+01 2.796677343928607939e+01
7.366858132659164937e+01 8.095384934974079272e+01 6.652592868545779936e+01 2.797193237349833339e+01
7.367767671252654793e+01 8.096363626236754385e+01 6.653488971335900715e+01 2.797708904703547717e+01
7.368677295413220918e+01 8.097342726229332754e+01 6.654384810052769694e+01 2.798224341833533657e+01
7.369587006629532766e+01 8.098322236537457286e+01 6.655280385781549057e+01 2.798739544580317684e+01
7.370496806393227018e+01 8.099302158748805880e+01 6.656175699605717000e+01 2.799254508781105955e+01
7.371406696198965847e+01 8.100282494453074378e+01 6.657070752607096153e+01 2.799769230269719245e+01
7.372316677544499441e+01 8.101263245241946720e+01 6.657965545865877743e+01 2.800283704876531132e+01
7.373226751930724276e+01 8.102244412709073629e+01 6.658860080460651432e+01 2.800797928428405115e+01
7.374136920861744215e+01 8.103225998450044187e+01 6.659754357468433739e+01 2.801311896748632790e+01
7.375047185844925934e+01 8.104208004062357418e+01 6.660648377964697886e+01 2.801825605656874174e+01
7.375957548390962870e+01 8.105190431145392438e+01 6.661542143023402218e+01 2.802339050969097656e+01
7.376868010013933485e+01 8.106173281300381461e+01 6.662435653717018624e+01 2.802852228497521736e+01
7.377778572231360954e+01 8.107156556130374270e+01 6.663328911116563802e+01 2.803365134050556406e+01
7.378689236564270004e+01 8.108140257240206950e+01 6.664221916291631942e+01 2.803877763432747017e+01
7.379600004537248026e+01 8.109124386236469206e+01 6.665114670310420308e+01 2.804390112444718142e+01
7.380510877678504755e+01 8.110108944727467417e+01 6.666007174239766186e+01 2.804902176883118514e+01
7.381421857519929119e+01 8.111093934323186261e+01 6.666899429145173883e+01 2.805413952540566669e+01
7.382332945597151763e+01 8.112079356635254612e+01 6.667791436090850254e+01 2.805925435205599072e+01
7.383244143449601893e+01 8.113065213276901488e+01 6.668683196139734548e+01 2.806436620662616832e+01
7.384155452620564120e+01 8.114051505862920521e+01 6.669574710353535352e+01 2.806947504691835960e+01
7.385066874657240987e+01 8.115038236009621642e+01 6.670465979792757594e+01 2.807458083069236920e+01
7.385978411110808395e+01 8.116025405334791287e+01 6.671357005516742333e+01 2.807968351566515253e+01
7.386890063536476703e+01 8.117013015457648351e+01 6.672247788583698025e+01 2.808478305951035026e+01
7.387801833493546155e+01 8.118001067998795861e+01 6.673138330050734623e+01 2.808987941985781589e+01
7.388713722545470830e+01 8.118989564580172669e+01 6.674028630973899112e+01 2.809497255429316098e+01
7.389625732259909796e+01 8.119978506825005127e+01 6.674918692408212451e+01 2.810006242035731461e+01
7.390537864208789642e+01 8.120967896357757354e+01 6.675808515407703680e+01 2.810514897554608282e+01
7.391450119968362742e+01 8.121957734804077234e+01 6.676698101025445453e+01 2.811023217730974011e+01
7.392362501119261253e+01 8.122948023790745253e+01 6.677587450313590978e+01 2.811531198305261725e+01
7.393275009246561069e+01 8.123938764945613400e+01 6.678476564323413811e+01 2.812038835013269988e+01
7.394187645939834397e+01 8.124929959897556841e+01 6.679365444105341965e+01 2.812546123586125546e+01
7.395100412793208022e+01 8.125921610276408558e+01 6.680254090708996273e+01 2.813053059750245311e+01
7.396013311405422996e+01 8.126913717712902496e+01 6.681142505183231606e+01 2.813559639227300835e+01
7.396926343379891478e+01 8.127906283838612467e+01 6.682030688576169553e+01 2.814065857734183851e+01
7.397839510324752155e+01 8.128899310285886770e+01 6.682918641935245319e+01 2.814571710982973585e+01
7.398752813852928512e+01 8.129892798687784250e+01 6.683806366307240410e+01 2.815077194680904071e+01
7.399666255582187091e+01 8.130886750678011765e+01 6.684693862738325265e+01 2.815582304530334312e+01
7.400579837135188654e+01 8.131881167890848872e+01 6.685581132274101890e+01 2.816087036228719143e+01
7.401493560139553551e+01 8.132876051961083874e+01 6.686468175959639382e+01 2.816591385468581166e+01
7.402407426227910037e+01 8.133871404523941351e+01 6.687354994839522249e+01 2.817095347937484817e+01
7.403321437037955377e+01 8.134867227215006835e+01 6.688241589957884514e+01 2.817598919318011497e+01
7.404235594212509852e+01 8.135863521670154341e+01 6.689127962358458035e+01 2.818102095287736120e+01
7.405149899399573599e+01 8.136860289525466783e+01 6.690014113084612291e+01 2.818604871519205801e+01
7.406064354252382032e+01 8.137857532417160655e+01 6.690900043179395595e+01 2.819107243679919250e+01
7.406978960429462688e+01 8.138855251981505035e+01 6.691785753685581994e+01 2.819609207432307940e+01
7.407893719594686388e+01 8.139853449854737732e+01 6.692671245645713896e+01 2.820110758433718701e+01
7.408808633417328338e+01 8.140852127672982874e+01 6.693556520102146123e+01 2.820611892336399151e+01
7.409723703572117870e+01 8.141851287072165633e+01 6.694441578097091394e+01 2.821112604787482425e+01
7.410638931739295288e+01 8.142850929687922701e+01 6.695326420672662948e+01 2.821612891428976155e+01
7.411554319604668706e+01 8.143851057155514184e+01 6.696211048870924287e+01 2.822112747897750751e+01
7.412469868859663791e+01 8.144851671109732649e+01 6.697095463733930387e+01 2.822612169825530870e+01
7.413385581201382024e+01 8.145852773184806495e+01 6.697979666303780277e+01 2.823111152838888316e+01
7.414301458332650441e+01 8.146854365014310417e+01 6.698863657622658252e+01 2.823609692559236706e+01
7.415217501962079893e+01 8.147856448231063098e+01 6.699747438732886451e+01 2.824107784602827209e+01
7.416133713804113370e+01 8.148859024467029144e+01 6.700631010676967492e+01 2.824605424580746771e+01
7.417050095579082836e+01 8.149862095353218194e+01 6.701514374497638471e+01 2.825102608098918822e+01
7.417966649013258973e+01 8.150865662519581178e+01 6.702397531237913597e+01 2.825599330758103989e+01
7.418883375838908023e+01 8.151869727594905157e+01 6.703280481941141034e+01 2.826095588153904004e+01
7.419800277794340104e+01 8.152874292206705320e+01 6.704163227651045531e+01 2.826591375876767742e+01
7.420717356623963212e+01 8.153879357981115561e+01 6.705045769411782430e+01 2.827086689511997974e+01
7.421634614078331538e+01 8.154884926542777634e+01 6.705928108267988819e+01 2.827581524639761668e+01
7.422552051914200888e+01 8.155890999514724626e+01 6.706810245264833270e+01 2.828075876835100644e+01
7.423469671894578426e+01 8.156897578518268688e+01 6.707692181448067004e+01 2.828569741667945436e+01
7.424387475788772406e+01 8.157904665172877401e+01 6.708573917864079306e+01 2.829063114703130566e+01
7.425305465372441915e+01 8.158912261096060092e+01 6.709455455559945847e+01 2.829555991500412304e+01
7.426223642427648031e+01 8.159920367903238514e+01 6.710336795583485525e+01 2.830048367614488214e+01
7.427142008742904977e+01 8.160928987207626051e+01 6.711217938983310205e+01 2.830540238595018820e+01
7.428060566113224183e+01 8.161938120620098402e+01 6.712098886808884401e+01 2.831031599986652125e+01
7.428979316340169703e+01 8.162947769749065685e+01 6.712979640110575019e+01 2.831522447329048831e+01
7.429898261231900847e+01 8.163957936200337429e+01 6.713860199939709617e+01 2.832012776156911826e+01
7.430817402603223343e+01 8.164968621576991836e+01 6.714740567348627565e+01 2.832502582000016389e+01
7.431736742275636232e+01 8.165979827479237940e+01 6.715620743390742575e+01 2.832991860383242511e+01
7.432656282077378762e+01 8.166991555504273492e+01 6.716500729120595281e+01 2.833480606826610781e+01
7.433576023843478708e+01 8.168003807246149961e+01 6.717380525593908658e+01 2.833968816845320404e+01
7.434495969415795003e+01 8.169016584295621897e+01 6.718260133867651973e+01 2.834456485949787918e+01
7.435416120643067472e+01 8.170029888240006244e+01 6.719139555000091946e+01 2.834943609645690898e+01
7.436336479380959474e+01 8.171043720663028864e+01 6.720018790050855273e+01 2.835430183434012008e+01
7.437257047492103368e+01 8.172058083144676743e+01 6.720897840080988317e+01 2.835916202811086606e+01
7.438177826846147411e+01 8.173072977261040251e+01 6.721776706153015368e+01 2.836401663268652129e+01
7.439098819319794131e+01 8.174088404584162504e+01 6.722655389330998332e+01 2.836886560293901027e+01
7.440020026796847219e+01 8.175104366681874524e+01 6.723533890680597835e+01 2.837370889369535476e+01
7.440941451168255583e+01 8.176120865117638914e+01 6.724412211269135753e+01 2.837854645973824930e+01
7.441863094332153139e+01 8.177137901450380753e+01 6.725290352165656316e+01 2.838337825580666163e+01
7.442784958193898603e+01 8.178155477234322746e+01 6.726168314440987217e+01 2.838820423659646508e+01
7.443707044666122385e+01 8.179173594018818960e+01 6.727046099167804982e+01 2.839302435676109226e+01
7.444629355668759274e+01 8.180192253348178610e+01 6.727923707420696076e+01 2.839783857091221364e+01
7.445551893129095333e+01 8.181211456761492684e+01 6.728801140276220849e+01 2.840264683362045872e+01
7.446474658981802008e+01 8.182231205792456308e+01 6.729678398812980333e+01 2.840744909941614438e+01
7.447397655168978758e+01 8.183251501969189690e+01 6.730555484111680187e+01 2.841224532279004933e+01
7.448320883640185741e+01 8.184272346814053378e+01 6.731432397255194644e+01 2.841703545819420995e+01
7.449244346352485024e+01 8.185293741843462101e+01 6.732309139328633307e+01 2.842181946004274096e+01
7.450168045270476114e+01 8.186315688567700022e+01 6.733185711419409358e+01 2.842659728271269870e+01
7.451091982366330058e+01 8.187338188490724633e+01 6.734062114617304928e+01 2.843136888054495870e+01
7.452016159619826396e+01 8.188361243109974907e+01 6.734938350014540731e+01 2.843613420784513579e+01
7.452940579018385847e+01 8.189384853916175189e+01 6.735814418705841433e+01 2.844089321888452560e+01
7.453865242557105830e+01 8.190409022393133398e+01 6.736690321788508129e+01 2.844564586790108507e+01
7.454790152238788892e+01 8.191433750017537818e+01 6.737566060362485132e+01 2.845039210910044147e+01
7.455715310073978230e+01 8.192459038258753878e+01 6.738441635530431029e+01 2.845513189665692622e+01
7.456640718080987540e+01 8.193484888578613834e+01 6.739317048397788312e+01 2.845986518471465487e+01
7.457566378285932274e+01 8.194511302431203603e+01 6.740192300072855858e+01 2.846459192738862853e+01
7.458492292722756645e+01 8.195538281262652447e+01 6.741067391666859976e+01 2.846931207876586711e+01
7.459418463433262048e+01 8.196565826510909858e+01 6.741942324294025468e+01 2.847402559290658175e+01
7.460344892467136901e+01 8.197593939605530977e+01 6.742817099071650944e+01 2.847873242384538273e+01
7.461271581881979387e+01 8.198622621967446378e+01 6.743691717120178453e+01 2.848343252559251226e+01
7.462198533743328710e+01 8.199651875008741797e+01 6.744566179563273067e+01 2.848812585213511994e+01
7.463125750124683577e+01 8.200681700132425078e+01 6.745440487527891094e+01 2.849281235743856655e+01
7.464053233107529195e+01 8.201712098732193112e+01 6.746314642144358231e+01 2.849749199544776701e+01
7.464980984781357165e+01 8.202743072192195939e+01 6.747188644546446312e+01 2.850216472008856528e+01
7.465909007243691065e+01 8.203774621886800844e+01 6.748062495871448618e+01 2.850683048526915186e+01
7.466837302600103499e+01 8.204806749180346515e+01 6.748936197260255199e+01 2.851148924488150982e+01
7.467765872964235996e+01 8.205839455426900031e+01 6.749809749857431029e+01 2.851614095280289618e+01
7.468694720457816061e+01 8.206872741970006757e+01 6.750683154811295594e+01 2.852078556289737676e+01
7.469623847210678491e+01 8.207906610142440229e+01 6.751556413273999624e+01 2.852542302901736804e+01
7.470553255360776745e+01 8.208941061265949202e+01 6.752429526401604676e+01 2.853005330500525005e+01
7.471482947054198576e+01 8.209976096650994748e+01 6.753302495354162716e+01 2.853467634469499004e+01
7.472412924445181659e+01 8.211011717596494464e+01 6.754175321295797119e+01 2.853929210191382282e+01
7.473343189696122124e+01 8.212047925389553882e+01 6.755048005394783672e+01 2.854390053048395970e+01
7.474273744977588763e+01 8.213084721305203573e+01 6.755920548823628735e+01 2.854850158422434347e+01
7.475204592468331555e+01 8.214122106606124873e+01 6.756792952759155924e+01 2.855309521695243546e+01
7.476135734355290197e+01 8.215160082542375619e+01 6.757665218382585692e+01 2.855768138248604515e+01
7.477067172833598363e+01 8.216198650351117294e+01 6.758537346879620600e+01 2.856226003464520247e+01
7.477998910106593655e+01 8.217237811256329394e+01 6.759409339440526310e+01 2.856683112725406914e+01
7.478930948385819022e+01 8.218277566468529471e+01 6.760281197260218278e+01 2.857139461414288917e+01
7.479863289891025602e+01 8.219317917184484656e+01 6.761152921538345595e+01 2.857595044914998894e+01
7.480795936850175565e+01 8.220358864586921754e+01 6.762024513479377674e+01 2.858049858612380234e+01
7.481728891499437850e+01 8.221400409844234503e+01 6.762895974292686674e+01 2.858503897892495615e+01
7.482662156083191007e+01 8.222442554110183721e+01 6.763767305192639867e+01 2.858957158142838395e+01
7.483595732854018934e+01 8.223485298523603149e+01 6.764638507398683487e+01 2.859409634752548968e+01
7.484529624072702347e+01 8.224528644208089645e+01 6.765509582135427991e+01 2.859861323112635034e+01
7.485463832008215945e+01 8.225572592271700501e+01 6.766380530632741852e+01 2.860312218616197200e+01
7.486398358937718456e+01 8.226617143806643639e+01 6.767251354125836826e+01 2.860762316658657411e+01
7.487333207146542691e+01 8.227662299888964981e+01 6.768122053855357478e+01 2.861211612637992729e+01
7.488268378928184177e+01 8.228708061578227273e+01 6.768992631067473553e+01 2.861660101954973712e+01
7.489203876584288366e+01 8.229754429917197456e+01 6.769863087013968084e+01 2.862107780013406355e+01
7.490139702424633583e+01 8.230801405931516967e+01 6.770733422952329761e+01 2.862554642220380074e+01
7.491075858767116813e+01 8.231848990629382001e+01 6.771603640145843883e+01 2.863000683986518524e+01
7.492012347937730965e+01 8.232897185001208129e+01 6.772473739863687570e+01 2.863445900726235394e+01
7.492949172270547820e+01 8.233945990019302030e+01 6.773343723381016446e+01 2.863890287857996242e+01
7.493886334107692448e+01 8.234995406637521853e+01 6.774213591979065541e+01 2.864333840804583176e+01
7.494823835799319056e+01 8.236045435790943259e+01 6.775083346945235974e+01 2.864776554993364854e+01
7.495761679703586822e+01 8.237096078395511256e+01 6.775952989573193008e+01 2.865218425856571116e+01
7.496699868186627214e+01 8.238147335347699141e+01 6.776822521162962687e+01 2.865659448831572931e+01
7.497638403622515568e+01 8.239199207524154644e+01 6.777691943021024201e+01 2.866099619361166262e+01
7.498577288393238405e+01 8.240251695781354613e+01 6.778561256460406526e+01 2.866538932893860903e+01
7.499516524888656477e+01 8.241304800955244048e+01 6.779430462800786472e+01 2.866977384884174640e+01
7.500456115506467825e+01 8.242358523860879416e+01 6.780299563368583904e+01 2.867414970792930973e+01
7.501396062652169405e+01 8.243412865292070535e+01 6.781168559497058368e+01 2.867851686087563934e+01
7.502336368739014461e+01 8.244467826021011092e+01 6.782037452526411414e+01 2.868287526242425045e+01
7.503277036187969884e+01 8.245523406797914845e+01 6.782906243803880386e+01 2.868722486739097377e+01
7.504218067427666483e+01 8.246579608350641877e+01 6.783774934683840740e+01 2.869156563066713517e+01
7.505159464894352084e+01 8.247636431384327693e+01 6.784643526527904100e+01 2.869589750722278509e+01
7.506101231031841792e+01 8.248693876581005213e+01 6.785512020705017733e+01 2.870022045210998130e+01
7.507043368291461150e+01 8.249751944599223918e+01 6.786380418591565444e+01 2.870453442046612125e+01
7.507985879131990714e+01 8.250810636073670423e+01 6.787248721571469900e+01 2.870883936751731724e+01
7.508928766019609213e+01 8.251869951614779097e+01 6.788116931036292101e+01 2.871313524858183186e+01
7.509872031427829597e+01 8.252929891808345531e+01 6.788985048385332277e+01 2.871742201907356318e+01
7.510815677837436510e+01 8.253990457215134313e+01 6.789853075025735052e+01 2.872169963450556907e+01
7.511759707736418079e+01 8.255051648370488238e+01 6.790721012372591758e+01 2.872596805049365187e+01
7.512704123619897700e+01 8.256113465783926131e+01 6.791588861849039915e+01 2.873022722276000351e+01
7.513648927990060145e+01 8.257175909938747793e+01 6.792456624886369809e+01 2.873447710713687542e+01
7.514594123356077660e+01 8.258238981291626146e+01 6.793324302924128233e+01 2.873871765957033020e+01
7.515539712234031811e+01 8.259302680272209329e+01 6.794191897410222225e+01 2.874294883612401463e+01
7.516485697146833900e+01 8.260367007282708585e+01 6.795059409801022809e+01 2.874717059298301436e+01
7.517432080624136859e+01 8.261431962697486142e+01 6.795926841561470155e+01 2.875138288645773343e+01
7.518378865202252825e+01 8.262497546862648790e+01 6.796794194165181580e+01 2.875558567298784141e+01
7.519326053424060774e+01 8.263563760095625810e+01 6.797661469094553865e+01 2.875977890914627011e+01
7.520273647838915565e+01 8.264630602684756866e+01 6.798528667840869844e+01 2.876396255164325666e+01
7.521221651002548469e+01 8.265698074888868518e+01 6.799395791904406394e+01 2.876813655733044683e+01
7.522170065476970535e+01 8.266766176936852162e+01 6.800262842794541029e+01 2.877230088320504109e+01
7.523118893830368847e+01 8.267834909027243384e+01 6.801129822029854211e+01 2.877645548641399742e+01
7.524068138637002789e+01 8.268904271327791378e+01 6.801996731138244456e+01 2.878060032425828041e+01
7.525017802477090356e+01 8.269974263975031192e+01 6.802863571657027819e+01 2.878473535419717777e+01
7.525967887936700151e+01 8.271044887073851726e+01 6.803730345133050150e+01 2.878886053385265242e+01
7.526918397607632016e+01 8.272116140697065134e+01 6.804597053122795103e+01 2.879297582101374786e+01
7.527869334087300501e+01 8.273188024884971981e+01 6.805463697192489292e+01 2.879708117364106101e+01
7.528820699978608388e+01 8.274260539644922119e+01 6.806330278918213139e+01 2.880117654987123643e+01
7.529772497889823057e+01 8.275333684950879842e+01 6.807196799886008876e+01 2.880526190802155284e+01
7.530724730434444325e+01 8.276407460742980504e+01 6.808063261691989965e+01 2.880933720659452391e+01
7.531677400231072284e+01 8.277481866927091403e+01 6.808929665942446263e+01 2.881340240428256649e+01
7.532630509903269456e+01 8.278556903374368403e+01 6.809796014253956287e+01 2.881745745997272934e+01
7.533584062079415844e+01 8.279632569920811136e+01 6.810662308253495212e+01 2.882150233275145013e+01
7.534538059392568243e+01 8.280708866366815357e+01 6.811528549578545721e+01 2.882553698190938007e+01
7.535492504480309606e+01 8.281785792476728147e+01 6.812394739877204586e+01 2.882956136694626181e+01
7.536447399984594142e+01 8.282863347978397428e+01 6.813260880808292086e+01 2.883357544757583923e+01
7.537402748551593845e+01 8.283941532562725740e+01 6.814126974041464280e+01 2.883757918373083839e+01
7.538358552831535064e+01 8.285020345883216919e+01 6.814993021257318162e+01 2.884157253556798040e+01
7.539314815478532239e+01 8.286099787555527030e+01 6.815859024147502510e+01 2.884555546347305821e+01
7.540271539150423052e+01 8.287179857157011043e+01 6.816724984414828725e+01 2.884952792806605970e+01
7.541228726508590796e+01 8.288260554226268084e+01 6.817590903773377420e+01 2.885348989020632615e+01
7.542186380217788155e+01 8.289341878262693797e+01 6.818456783948609257e+01 2.885744131099777832e+01
7.543144502945955310e+01 8.290423828726022748e+01 6.819322626677472954e+01 2.886138215179418509e+01
7.544103097364033772e+01 8.291506405035873684e+01 6.820188433708514708e+01 2.886531237420446772e+01
7.545062166145777383e+01 8.292589606571299043e+01 6.821054206801986197e+01 2.886923194009807148e+01
7.546021711967553358e+01 8.293673432670325951e+01 6.821919947729954004e+01 2.887314081161036938e+01
7.546981737508147603e+01 8.294757882629505730e+01 6.822785658276406195e+01 2.887703895114811559e+01
7.547942245448557230e+01 8.295842955703457733e+01 6.823651340237361751e+01 2.888092632139494853e+01
7.548903238471781663e+01 8.296928651104417440e+01 6.824516995420977139e+01 2.888480288531694029e+01
7.549864719262613733e+01 8.298014968001780289e+01 6.825382625647655743e+01 2.888866860616818855e+01
7.550826690507417993e+01 8.299101905521652611e+01 6.826248232750154443e+01 2.889252344749645118e+01
7.551789154893907607e+01 8.300189462746392621e+01 6.827113818573687354e+01 2.889636737314882353e+01
7.552752115110919817e+01 8.301277638714167040e+01 6.827979384976036670e+01 2.890020034727746889e+01
7.553715573848182885e+01 8.302366432418496345e+01 6.828844933827653563e+01 2.890402233434538104e+01
7.554679533796077351e+01 8.303455842807802867e+01 6.829710467011770447e+01 2.890783329913219646e+01
7.555643997645397292e+01 8.304545868784968832e+01 6.830575986424499035e+01 2.891163320674004211e+01
7.556608968087101630e+01 8.305636509206884455e+01 6.831441493974939760e+01 2.891542202259942584e+01
7.557574447812061180e+01 8.306727762884005983e+01 6.832306991585284095e+01 2.891919971247516585e+01
7.558540439510804276e+01 8.307819628579908056e+01 6.833172481190916869e+01 2.892296624247236991e+01
7.559506945873253869e+01 8.308912105010847426e+01 6.834037964740521431e+01 2.892672157904243591e+01
7.560473969588458942e+01 8.310005190845318168e+01 6.834903444196179123e+01 2.893046568898909854e+01
7.561441513344323084e+01 8.311098884703616818e+01 6.835768921533474440e+01 2.893419853947451514e+01
7.562409579827330219e+01 8.312193185157407527e+01 6.836634398741590246e+01 2.893792009802538701e+01
7.563378171722256127e+01 8.313288090729285784e+01 6.837499877823414351e+01 2.894163033253910555e+01
7.564347291711885646e+01 8.314383599892353516e+01 6.838365360795633308e+01 2.894532921128994829e+01
7.565316942476715667e+01 8.315479711069787072e+01 6.839230849688833302e+01 2.894901670293529605e+01
7.566287126694659548e+01 8.316576422634416588e+01 6.840096346547599637e+01 2.895269277652189643e+01
7.567257847040740160e+01 8.317673732908303919e+01 6.840961853430607675e+01 2.895635740149213788e+01
7.568229106186782928e+01 8.318771640162322001e+01 6.841827372410723740e+01 2.896001054769036642e+01
7.569200906801097517e+01 8.319870142615745578e+01 6.842692905575097484e+01 2.896365218536924147e+01
7.570173251548160920e+01 8.320969238435837667e+01 6.843558455025257103e+01 2.896728228519609516e+01
7.571146143088287772e+01 8.322068925737444545e+01 6.844424022877198865e+01 2.897090081825933794e+01
7.572119584077303500e+01 8.323169202582590742e+01 6.845289611261480900e+01 2.897450775607488538e+01
7.573093577166201840e+01 8.324270066980085403e+01 6.846155222323315570e+01 2.897810307059260992e+01
7.574068125000803775e+01 8.325371516885125800e+01 6.847020858222653317e+01 2.898168673420281394e+01
7.575043230221410795e+01 8.326473550198907958e+01 6.847886521134273607e+01 2.898525871974272050e+01
7.576018895462446778e+01 8.327576164768245803e+01 6.848752213247873044e+01 2.898881900050299620e+01
7.576995123352101302e+01 8.328679358385188891e+01 6.849617936768146365e+01 2.899236755023429168e+01
7.577971916511963002e+01 8.329783128786650082e+01 6.850483693914873129e+01 2.899590434315378573e+01
7.578949277556647246e+01 8.330887473654038899e+01 6.851349486923001564e+01 2.899942935395177201e+01
7.579927209093418128e+01 8.331992390612897736e+01 6.852215318042725301e+01 2.900294255779823871e+01
7.580905713721807615e+01 8.333097877232545159e+01 6.853081189539565798e+01 2.900644393034947299e+01
7.581884794033221908e+01 8.334203931025726320e+01 6.853947103694449083e+01 2.900993344775467619e+01
7.582864452610552064e+01 8.335310549448270478e+01 6.854813062803783907e+01 2.901341108666259316e+01
7.583844692027767564e+01 8.336417729898751361e+01 6.855679069179531382e+01 2.901687682422814518e+01
7.584825514849515571e+01 8.337525469718157467e+01 6.856545125149283137e+01 2.902033063811908775e+01
7.585806923630704546e+01 8.338633766189566643e+01 6.857411233056328115e+01 2.902377250652264706e+01
7.586788920916085033e+01 8.339742616537834863e+01 6.858277395259726461e+01 2.902720240815218844e+01
7.587771509239826173e+01 8.340852017929280748e+01 6.859143614134372058e+01 2.903062032225387412e+01
7.588754691125086538e+01 8.341961967471387140e+01 6.860009892071059312e+01 2.903402622861333526e+01
7.589738469083575012e+01 8.343072462212509777e+01 6.860876231476548526e+01 2.903742010756232261e+01
7.590722845615113101e+01 8.344183499141590232e+01 6.861742634773624161e+01 2.904080193998538562e+01
7.591707823207181605e+01 8.345295075187875966e+01 6.862609104401157367e+01 2.904417170732652309e+01
7.592693404334467289e+01 8.346407187220655999e+01 6.863475642814158562e+01 2.904752939159584102e+01
7.593679591458408140e+01 8.347519832048999433e+01 6.864342252483837115e+01 2.905087497537621033e+01
7.594666387026718724e+01 8.348633006421506764e+01 6.865208935897651088e+01 2.905420844182989981e+01
7.595653793472925486e+01 8.349746707026062609e+01 6.866075695559356973e+01 2.905752977470521259e+01
7.596641813215885009e+01 8.350860930489611178e+01 6.866942533989059427e+01 2.906083895834310837e+01
7.597630448659302260e+01 8.351975673377927478e+01 6.867809453723255331e+01 2.906413597768381152e+01
7.598619702191238900e+01 8.353090932195409835e+01 6.868676457314877837e+01 2.906742081827339419e+01
7.599609576183618742e+01 8.354206703384875254e+01 6.869543547333336164e+01 2.907069346627036666e+01
7.600600072991727529e+01 8.355322983327366160e+01 6.870410726364551124e+01 2.907395390845221783e+01
7.601591194953702768e+01 8.356439768341971330e+01 6.871277997010994909e+01 2.907720213222195937e+01
7.602582944390026398e+01 8.357557054685653952e+01 6.872145361891720938e+01 2.908043812561463781e+01
7.603575323602998992e+01 8.358674838553093878e+01 6.873012823642390856e+01 2.908366187730381469e+01
7.604568334876221058e+01 8.359793116076536990e+01 6.873880384915304376e+01 2.908687337660803252e+01
7.605561980474060135e+01 8.360911883325658778e+01 6.874748048379423437e+01 2.909007261349724160e+01
7.606556262641116462e+01 8.362031136307440704e+01 6.875615816720390683e+01 2.909325957859920209e+01
7.607551183601678702e+01 8.363150870966056516e+01 6.876483692640547929e+01 2.909643426320585036e+01
7.608546745559181090e+01 8.364271083182771349e+01 6.877351678858953221e+01 2.909959665927963357e+01
7.609542950695647789e+01 8.365391768775853620e+01 6.878219778111387939e+01 2.910274675945980150e+01
7.610539801171137242e+01 8.366512923500496868e+01 6.879087993150369584e+01 2.910588455706865929e+01
7.611537299123178002e+01 8.367634543048760065e+01 6.879956326745153206e+01 2.910901004611778475e+01
7.612535446666200301e+01 8.368756623049515042e+01 6.880824781681734237e+01 2.911212322131420294e+01
7.613534245890961927e+01 8.369879159068409535e+01 6.881693360762848499e+01 2.911522407806650037e+01
7.614533698863968425e+01 8.371002146607847294e+01 6.882562066807963674e+01 2.911831261249090730e+01
7.615533807626890450e+01 8.372125581106972447e+01 6.883430902653273620e+01 2.912138882141733021e+01
7.616534574195974017e+01 8.373249457941680873e+01 6.884299871151682737e+01 2.912445270239531681e+01
7.617536000561443643e+01 8.374373772424631568e+01 6.885168975172794603e+01 2.912750425369998197e+01
7.618538088686908338e+01 8.375498519805285014e+01 6.886038217602887812e+01 2.913054347433787328e+01
7.619540840508750534e+01 8.376623695269947234e+01 6.886907601344893237e+01 2.913357036405276901e+01
