x1 x2 x3
1.216990513817706869e+02 1.351404067413391772e+02 1.082576360609821506e+02
1.217090513433364123e+02 1.351506552269185022e+02 1.082673876138371156e+02
1.217190513049874596e+02 1.351609036419276890e+02 1.082771392371768826e+02
1.217290512667236158e+02 1.351711519866771027e+02 1.082868909306912997e+02
1.217390512285446817e+02 1.351814002614767674e+02 1.082966426940705702e+02
1.217490511904504444e+02 1.351916484666363374e+02 1.083063945270052386e+02
1.217590511524406907e+02 1.352018966024651547e+02 1.083161464291861762e+02
1.217690511145152215e+02 1.352121446692721918e+02 1.083258984003046095e+02
1.217790510766738379e+02 1.352223926673660799e+02 1.083356504400521061e+02
1.217890510389163268e+02 1.352326405970551377e+02 1.083454025481205747e+02
1.217990510012424750e+02 1.352428884586473146e+02 1.083551547242022508e+02
1.218090509636520835e+02 1.352531362524502470e+02 1.083649069679896968e+02
1.218190509261449535e+02 1.352633839787712304e+02 1.083746592791758445e+02
1.218290508887208858e+02 1.352736316379172195e+02 1.083844116574539100e+02
1.218390508513796675e+02 1.352838792301948558e+02 1.083941641025174789e+02
1.218490508141210995e+02 1.352941267559104404e+02 1.084039166140604493e+02
1.218590507769449829e+02 1.353043742153699611e+02 1.084136691917770463e+02
1.218690507398511045e+02 1.353146216088790368e+02 1.084234218353618360e+02
1.218790507028392796e+02 1.353248689367430018e+02 1.084331745445096828e+02
1.218890506659093091e+02 1.353351161992668779e+02 1.084429273189157925e+02
1.218990506290609801e+02 1.353453633967553174e+02 1.084526801582756974e+02
1.219090505922940935e+02 1.353556105295126599e+02 1.084624330622852284e+02
1.219190505556084645e+02 1.353658575978429610e+02 1.084721860306405432e+02
1.219290505190038942e+02 1.353761046020499634e+02 1.084819390630381264e+02
1.219390504824801695e+02 1.353863515424370405e+02 1.084916921591747752e+02
1.219490504460371056e+02 1.353965984193072813e+02 1.085014453187475851e+02
1.219590504096745036e+02 1.354068452329634908e+02 1.085111985414539930e+02
1.219690503733921645e+02 1.354170919837081044e+02 1.085209518269917197e+02
1.219790503371899035e+02 1.354273386718432732e+02 1.085307051750587988e+02
1.219890503010675218e+02 1.354375852976708643e+02 1.085404585853535906e+02
1.219990502650248203e+02 1.354478318614924319e+02 1.085502120575747398e+02
1.220090502290616001e+02 1.354580783636091894e+02 1.085599655914212036e+02
1.220190501931776765e+02 1.354683248043220658e+02 1.085697191865922520e+02
1.220290501573728648e+02 1.354785711839316775e+02 1.085794728427874389e+02
1.220390501216469659e+02 1.354888175027383852e+02 1.085892265597066455e+02
1.220490500859997809e+02 1.354990637610422084e+02 1.085989803370500226e+02
1.220590500504311251e+02 1.355093099591428540e+02 1.086087341745180339e+02
1.220690500149408138e+02 1.355195560973397733e+02 1.086184880718114272e+02
1.220790499795286479e+02 1.355298021759321045e+02 1.086282420286312629e+02
1.220890499441944428e+02 1.355400481952186738e+02 1.086379960446788999e+02
1.220990499089379995e+02 1.355502941554980509e+02 1.086477501196559530e+02
1.221090498737591332e+02 1.355605400570684935e+02 1.086575042532643636e+02
1.221190498386576593e+02 1.355707859002280031e+02 1.086672584452063290e+02
1.221290498036333929e+02 1.355810316852742119e+02 1.086770126951843736e+02
1.221390497686861494e+02 1.355912774125045530e+02 1.086867670029012771e+02
1.221490497338157297e+02 1.356015230822161470e+02 1.086965213680601039e+02
1.221590496990219634e+02 1.356117686947058019e+02 1.087062757903642165e+02
1.221690496643046515e+02 1.356220142502700696e+02 1.087160302695172476e+02
1.221790496296636235e+02 1.356322597492052182e+02 1.087257848052231139e+02
1.221890495950986804e+02 1.356425051918072597e+02 1.087355393971860167e+02
1.221990495606096516e+02 1.356527505783718652e+02 1.087452940451104269e+02
1.222090495261963383e+02 1.356629959091945068e+02 1.087550487487010997e+02
1.222190494918585699e+02 1.356732411845703155e+02 1.087648035076630464e+02
1.222290494575961617e+02 1.356834864047941949e+02 1.087745583217015763e+02
1.222390494234089289e+02 1.356937315701607645e+02 1.087843131905222407e+02
1.222490493892966867e+02 1.357039766809643595e+02 1.087940681138308889e+02
1.222590493552592505e+02 1.357142217374990594e+02 1.088038230913336264e+02
1.222690493212964498e+02 1.357244667400586593e+02 1.088135781227368142e+02
1.222790492874080996e+02 1.357347116889367271e+02 1.088233332077470976e+02
1.222890492535940297e+02 1.357449565844265180e+02 1.088330883460713920e+02
1.222990492198540409e+02 1.357552014268210598e+02 1.088428435374168401e+02
1.223090491861879769e+02 1.357654462164130678e+02 1.088525987814908831e+02
1.223190491525956389e+02 1.357756909534950580e+02 1.088623540780012178e+02
1.223290491190768705e+02 1.357859356383592626e+02 1.088721094266557827e+02
1.223390490856314727e+02 1.357961802712976578e+02 1.088818648271627723e+02
1.223490490522592893e+02 1.358064248526019639e+02 1.088916202792306649e+02
1.223590490189601354e+02 1.358166693825636173e+02 1.089013757825681665e+02
1.223690489857338264e+02 1.358269138614738551e+02 1.089111313368842389e+02
1.223790489525801917e+02 1.358371582896236305e+02 1.089208869418881136e+02
1.223890489194990607e+02 1.358474026673036121e+02 1.089306425972892498e+02
1.223990488864902630e+02 1.358576469948042984e+02 1.089403983027973766e+02
1.224090488535536139e+02 1.358678912724158749e+02 1.089501540581224504e+02
1.224190488206889427e+02 1.358781355004283000e+02 1.089599098629746976e+02
1.224290487878960789e+02 1.358883796791313046e+02 1.089696657170645722e+02
1.224390487551748521e+02 1.358986238088143352e+02 1.089794216201027695e+02
1.224490487225250774e+02 1.359088678897666398e+02 1.089891775718002407e+02
1.224590486899465986e+02 1.359191119222772102e+02 1.089989335718681644e+02
1.224690486574392452e+02 1.359293559066347825e+02 1.090086896200179609e+02
1.224790486250028323e+02 1.359395998431278656e+02 1.090184457159613061e+02
1.224890485926372037e+02 1.359498437320447124e+02 1.090282018594100890e+02
1.224990485603421746e+02 1.359600875736733769e+02 1.090379580500764547e+02
1.225090485281175887e+02 1.359703313683016574e+02 1.090477142876727612e+02
1.225190484959632755e+02 1.359805751162171248e+02 1.090574705719116082e+02
1.225290484638790502e+02 1.359908188177071224e+02 1.090672269025058370e+02
1.225390484318647566e+02 1.360010624730587381e+02 1.090769832791685019e+02
1.225490483999202382e+02 1.360113060825588605e+02 1.090867397016128990e+02
1.225590483680453104e+02 1.360215496464941225e+02 1.090964961695525517e+02
1.225690483362398169e+02 1.360317931651509582e+02 1.091062526827011965e+02
1.225790483045035870e+02 1.360420366388155742e+02 1.091160092407728115e+02
1.225890482728364503e+02 1.360522800677739497e+02 1.091257658434815738e+02
1.225990482412382505e+02 1.360625234523118081e+02 1.091355224905419163e+02
1.226090482097088170e+02 1.360727667927147024e+02 1.091452791816684567e+02
1.226190481782479935e+02 1.360830100892679297e+02 1.091550359165760682e+02
1.226290481468556095e+02 1.360932533422565882e+02 1.091647926949798091e+02
1.226390481155314944e+02 1.361034965519655486e+02 1.091745495165949649e+02
1.226490480842754920e+02 1.361137397186794544e+02 1.091843063811370484e+02
1.226590480530874459e+02 1.361239828426827785e+02 1.091940632883217717e+02
1.226690480219671855e+02 1.361342259242597379e+02 1.092038202378650738e+02
1.226790479909145404e+02 1.361444689636943508e+02 1.092135772294830929e+02
1.226890479599293684e+02 1.361547119612704364e+02 1.092233342628921804e+02
1.226990479290114990e+02 1.361649549172715865e+02 1.092330913378089008e+02
1.227090478981607617e+02 1.361751978319811940e+02 1.092428484539500175e+02
1.227190478673770144e+02 1.361854407056824527e+02 1.092526056110325072e+02
1.227290478366600865e+02 1.361956835386583293e+02 1.092623628087735455e+02
1.227390478060098218e+02 1.362059263311916197e+02 1.092721200468905209e+02
1.227490477754260638e+02 1.362161690835648926e+02 1.092818773251010214e+02
1.227590477449086421e+02 1.362264117960605176e+02 1.092916346431228192e+02
1.227690477144574146e+02 1.362366544689606656e+02 1.093013920006739141e+02
1.227790476840722107e+02 1.362468971025473081e+02 1.093111493974724766e+02
1.227890476537528741e+02 1.362571396971022182e+02 1.093209068332369043e+02
1.227990476234992485e+02 1.362673822529069980e+02 1.093306643076857654e+02
1.228090475933111776e+02 1.362776247702429941e+02 1.093404218205378271e+02
1.228190475631885192e+02 1.362878672493914394e+02 1.093501793715120556e+02
1.228290475331311029e+02 1.362981096906333107e+02 1.093599369603276017e+02
1.228390475031387723e+02 1.363083520942494147e+02 1.093696945867038153e+02
1.228490474732113853e+02 1.363185944605203872e+02 1.093794522503602451e+02
1.228590474433487714e+02 1.363288367897266369e+02 1.093892099510165963e+02
1.228690474135507884e+02 1.363390790821484302e+02 1.093989676883927871e+02
1.228790473838172801e+02 1.363493213380658062e+02 1.094087254622089205e+02
1.228890473541480901e+02 1.363595635577586620e+02 1.094184832721852700e+02
1.228990473245430621e+02 1.363698057415066671e+02 1.094282411180422940e+02
1.229090472950020541e+02 1.363800478895893207e+02 1.094379989995006355e+02
1.229190472655249096e+02 1.363902900022859797e+02 1.094477569162811363e+02
1.229290472361114723e+02 1.364005320798757737e+02 1.094575148681047807e+02
1.229390472067615860e+02 1.364107741226376618e+02 1.094672728546927658e+02
1.229490471774751086e+02 1.364210161308504610e+02 1.094770308757664452e+02
1.229590471482518979e+02 1.364312581047927893e+02 1.094867889310473430e+02
1.229690471190917833e+02 1.364415000447430657e+02 1.094965470202571822e+02
1.229790470899946371e+02 1.364517419509795673e+02 1.095063051431178280e+02
1.229890470609602886e+02 1.364619838237804004e+02 1.095160632993513445e+02
1.229990470319886100e+02 1.364722256634234725e+02 1.095258214886799522e+02
1.230090470030794449e+02 1.364824674701865490e+02 1.095355797108260418e+02
1.230190469742326371e+02 1.364927092443472247e+02 1.095453379655121751e+02
1.230290469454480444e+02 1.365029509861829240e+02 1.095550962524610696e+02
1.230390469167255247e+02 1.365131926959709006e+02 1.095648545713956281e+02
1.230490468880649217e+02 1.365234343739882377e+02 1.095746129220388951e+02
1.230590468594660933e+02 1.365336760205118765e+02 1.095843713041140859e+02
1.230690468309288832e+02 1.365439176358185875e+02 1.095941297173445861e+02
1.230790468024531634e+02 1.365541592201849710e+02 1.096038881614539378e+02
1.230890467740387777e+02 1.365644007738874564e+02 1.096136466361658393e+02
1.230990467456855839e+02 1.365746422972023595e+02 1.096234051412041453e+02
1.231090467173934400e+02 1.365848837904057973e+02 1.096331636762928667e+02
1.231190466891621895e+02 1.365951252537737446e+02 1.096429222411561710e+02
1.231290466609917047e+02 1.366053666875820340e+02 1.096526808355183817e+02
1.231390466328818292e+02 1.366156080921063278e+02 1.096624394591039646e+02
1.231490466048324350e+02 1.366258494676221176e+02 1.096721981116375559e+02
1.231590465768433660e+02 1.366360908144048096e+02 1.096819567928439341e+02
1.231690465489144799e+02 1.366463321327296114e+02 1.096917155024480337e+02
1.231790465210456347e+02 1.366565734228715598e+02 1.097014742401749174e+02
1.231890464932367024e+02 1.366668146851056065e+02 1.097112330057498042e+02
1.231990464654875268e+02 1.366770559197065324e+02 1.097209917988980692e+02
1.232090464377979657e+02 1.366872971269489483e+02 1.097307506193452156e+02
1.232190464101678913e+02 1.366975383071073509e+02 1.097405094668169028e+02
1.232290463825971472e+02 1.367077794604560665e+02 1.097502683410389324e+02
1.232390463550856055e+02 1.367180205872693080e+02 1.097600272417372196e+02
1.232490463276331241e+02 1.367282616878211456e+02 1.097697861686378644e+02
1.232590463002395609e+02 1.367385027623855080e+02 1.097795451214670663e+02
1.232690462729047880e+02 1.367487438112361815e+02 1.097893040999511811e+02
1.232790462456286633e+02 1.367589848346468102e+02 1.097990631038166924e+02
1.232890462184110305e+02 1.367692258328908963e+02 1.098088221327902261e+02
1.232990461912517759e+02 1.367794668062418566e+02 1.098185811865985357e+02
1.233090461641507432e+02 1.367897077549729090e+02 1.098283402649685030e+02
1.233190461371078044e+02 1.367999486793572146e+02 1.098380993676271373e+02
1.233290461101228317e+02 1.368101895796677354e+02 1.098478584943016045e+02
1.233390460831956688e+02 1.368204304561773199e+02 1.098576176447191699e+02
1.233490460563262019e+02 1.368306713091587312e+02 1.098673768186072408e+02
1.233590460295142748e+02 1.368409121388845620e+02 1.098771360156933525e+02
1.233690460027597595e+02 1.368511529456272910e+02 1.098868952357051398e+02
1.233790459760625282e+02 1.368613937296592553e+02 1.098966544783703938e+02
1.233890459494224388e+02 1.368716344912527063e+02 1.099064137434170192e+02
1.233990459228393632e+02 1.368818752306797819e+02 1.099161730305730345e+02
1.234090458963131596e+02 1.368921159482124494e+02 1.099259323395665717e+02
1.234190458698436998e+02 1.369023566441225910e+02 1.099356916701259053e+02
1.234290458434308562e+02 1.369125973186819465e+02 1.099454510219794088e+02
1.234390458170744864e+02 1.369228379721621707e+02 1.099552103948555697e+02
1.234490457907744627e+02 1.369330786048347761e+02 1.099649697884830033e+02
1.234590457645306429e+02 1.369433192169711617e+02 1.099747292025904386e+02
1.234690457383428992e+02 1.369535598088426411e+02 1.099844886369067041e+02
1.234790457122111178e+02 1.369638003807203859e+02 1.099942480911607561e+02
1.234890456861351424e+02 1.369740409328754538e+02 1.100040075650816505e+02
1.234990456601148594e+02 1.369842814655788175e+02 1.100137670583985710e+02
1.235090456341501266e+02 1.369945219791013358e+02 1.100235265708407724e+02
1.235190456082408303e+02 1.370047624737137539e+02 1.100332861021376516e+02
1.235290455823868285e+02 1.370150029496867035e+02 1.100430456520187050e+02
1.235390455565879932e+02 1.370252434072907306e+02 1.100528052202135143e+02
1.235490455308441966e+02 1.370354838467962679e+02 1.100625648064517890e+02
1.235590455051553107e+02 1.370457242684736343e+02 1.100723244104633238e+02
1.235690454795212077e+02 1.370559646725930349e+02 1.100820840319780274e+02
1.235790454539417595e+02 1.370662050594246182e+02 1.100918436707258934e+02
1.235890454284168243e+02 1.370764454292384187e+02 1.101016033264370293e+02
1.235990454029462882e+02 1.370866857823043574e+02 1.101113629988416278e+02
1.236090453775300233e+02 1.370969261188922701e+02 1.101211226876699953e+02
1.236190453521679018e+02 1.371071664392718787e+02 1.101308823926525093e+02
1.236290453268598100e+02 1.371174067437128201e+02 1.101406421135196609e+02
1.236390453016056057e+02 1.371276470324846741e+02 1.101504018500020265e+02
1.236490452764051611e+02 1.371378873058568786e+02 1.101601616018302678e+02
1.236590452512583624e+02 1.371481275640987860e+02 1.101699213687351602e+02
1.236690452261650819e+02 1.371583678074796921e+02 1.101796811504475357e+02
1.236790452011251915e+02 1.371686080362687790e+02 1.101894409466983404e+02
1.236890451761385634e+02 1.371788482507351432e+02 1.101992007572186054e+02
1.236990451512050697e+02 1.371890884511477964e+02 1.102089605817394329e+02
1.237090451263245967e+02 1.371993286377756647e+02 1.102187204199920245e+02
1.237190451014970165e+02 1.372095688108876175e+02 1.102284802717076531e+02
1.237290450767222154e+02 1.372198089707523820e+02 1.102382401366176907e+02
1.237390450520000513e+02 1.372300491176386572e+02 1.102480000144535666e+02
1.237490450273304248e+02 1.372402892518150281e+02 1.102577599049468233e+02
1.237590450027131936e+02 1.372505293735500516e+02 1.102675198078290464e+02
1.237690449781482442e+02 1.372607694831121421e+02 1.102772797228319206e+02
1.237790449536354487e+02 1.372710095807696575e+02 1.102870396496872019e+02
1.237890449291746933e+02 1.372812496667908988e+02 1.102967995881267171e+02
1.237990449047658643e+02 1.372914897414440816e+02 1.103065595378823787e+02
1.238090448804088197e+02 1.373017298049973363e+02 1.103163194986861697e+02
1.238190448561034600e+02 1.373119698577187364e+02 1.103260794702701446e+02
1.238290448318496573e+02 1.373222098998762704e+02 1.103358394523664145e+02
1.238390448076472836e+02 1.373324499317378695e+02 1.103455994447071760e+02
1.238490447834962254e+02 1.373426899535714085e+02 1.103553594470246964e+02
1.238590447593963688e+02 1.373529299656446483e+02 1.103651194590513001e+02
1.238690447353475861e+02 1.373631699682253497e+02 1.103748794805193825e+02
1.238790447113497635e+02 1.373734099615811601e+02 1.103846395111614100e+02
1.238890446874027873e+02 1.373836499459796414e+02 1.103943995507098919e+02
1.238990446635065297e+02 1.373938899216883556e+02 1.104041595988974223e+02
1.239090446396608769e+02 1.374041298889747793e+02 1.104139196554566524e+02
1.239190446158657153e+02 1.374143698481063041e+02 1.104236797201202904e+02
1.239290445921209312e+02 1.374246097993502644e+02 1.104334397926211153e+02
1.239390445684263966e+02 1.374348497429739666e+02 1.104431998726919346e+02
1.239490445447819980e+02 1.374450896792446315e+02 1.104529599600656553e+02
1.239590445211876215e+02 1.374553296084294516e+02 1.104627200544751986e+02
1.239690444976431536e+02 1.374655695307955341e+02 1.104724801556535709e+02
1.239790444741484805e+02 1.374758094466099578e+02 1.104822402633338214e+02
1.239890444507034886e+02 1.374860493561397448e+02 1.104920003772490418e+02
1.239990444273080499e+02 1.374962892596518316e+02 1.105017604971323948e+02
1.240090444039620650e+02 1.375065291574131265e+02 1.105115206227170717e+02
1.240190443806654059e+02 1.375167690496905095e+02 1.105212807537363346e+02
1.240290443574179591e+02 1.375270089367508035e+02 1.105310408899234886e+02
1.240390443342196249e+02 1.375372488188607463e+02 1.105408010310118812e+02
1.240490443110702756e+02 1.375474886962870755e+02 1.105505611767348881e+02
1.240590442879697974e+02 1.375577285692964722e+02 1.105603213268259708e+02
1.240690442649180909e+02 1.375679684381555603e+02 1.105700814810185904e+02
1.240790442419150281e+02 1.375782083031309355e+02 1.105798416390462791e+02
1.240890442189605096e+02 1.375884481644891366e+02 1.105896018006426118e+02
1.240990441960544217e+02 1.375986880224966455e+02 1.105993619655411777e+02
1.241090441731966507e+02 1.376089278774199727e+02 1.106091221334756369e+02
1.241190441503870829e+02 1.376191677295255147e+02 1.106188823041796638e+02
1.241290441276256047e+02 1.376294075790796967e+02 1.106286424773869754e+02
1.241390441049121023e+02 1.376396474263488585e+02 1.106384026528313171e+02
1.241490440822464763e+02 1.376498872715993116e+02 1.106481628302464912e+02
1.241590440596286129e+02 1.376601271150973673e+02 1.106579230093663142e+02
1.241690440370583985e+02 1.376703669571092519e+02 1.106676831899246451e+02
1.241790440145357195e+02 1.376806067979012198e+02 1.106774433716553574e+02
1.241890439920604763e+02 1.376908466377394404e+02 1.106872035542923811e+02
1.241990439696325552e+02 1.377010864768901115e+02 1.106969637375696465e+02
1.242090439472518426e+02 1.377113263156193455e+02 1.107067239212211405e+02
1.242190439249182390e+02 1.377215661541932548e+02 1.107164841049808501e+02
1.242290439026316307e+02 1.377318059928779235e+02 1.107262442885827909e+02
1.242390438803919039e+02 1.377420458319394072e+02 1.107360044717610208e+02
1.242490438581989594e+02 1.377522856716437616e+02 1.107457646542496121e+02
1.242590438360526832e+02 1.377625255122569854e+02 1.107555248357826656e+02
1.242690438139529761e+02 1.377727653540450774e+02 1.107652850160942819e+02
1.242790437918997242e+02 1.377830051972740080e+02 1.107750451949185901e+02
1.242890437698928281e+02 1.377932450422097475e+02 1.107848053719897621e+02
1.242990437479321741e+02 1.378034848891182094e+02 1.107945655470419553e+02
1.243090437260176486e+02 1.378137247382653356e+02 1.108043257198093556e+02
1.243190437041491663e+02 1.378239645899170114e+02 1.108140858900261634e+02
1.243290436823265992e+02 1.378342044443391501e+02 1.108238460574265929e+02
1.243390436605498621e+02 1.378444443017976084e+02 1.108336062217448870e+02
1.243490436388188414e+02 1.378546841625582431e+02 1.108433663827152742e+02
1.243590436171334233e+02 1.378649240268869391e+02 1.108531265400719974e+02
1.243690435954935083e+02 1.378751638950495249e+02 1.108628866935493420e+02
1.243790435738989970e+02 1.378854037673118285e+02 1.108726468428815508e+02
1.243890435523497899e+02 1.378956436439396782e+02 1.108824069878029235e+02
1.243990435308457734e+02 1.379058835251989024e+02 1.108921671280477312e+02
1.244090435093868479e+02 1.379161234113553007e+02 1.109019272633502595e+02
1.244190434879729139e+02 1.379263633026747016e+02 1.109116873934448080e+02
1.244290434666038578e+02 1.379366031994229047e+02 1.109214475180656763e+02
1.244390434452795802e+02 1.379468431018657100e+02 1.109312076369471498e+02
1.244490434239999814e+02 1.379570830102689172e+02 1.109409677498235283e+02
1.244590434027649621e+02 1.379673229248983546e+02 1.109507278564291113e+02
1.244690433815744086e+02 1.379775628460198220e+02 1.109604879564981985e+02
1.244790433604282356e+02 1.379878027738991193e+02 1.109702480497650896e+02
1.244890433393263294e+02 1.379980427088020463e+02 1.109800081359640558e+02
1.244990433182685905e+02 1.380082826509944312e+02 1.109897682148293967e+02
1.245090432972549195e+02 1.380185226007421022e+02 1.109995282860953836e+02
1.245190432762852168e+02 1.380287625583108877e+02 1.110092883494962877e+02
1.245290432553593831e+02 1.380390025239666159e+02 1.110190484047663801e+02
1.245390432344773188e+02 1.380492424979751434e+02 1.110288084516399039e+02
1.245490432136389245e+02 1.380594824806023269e+02 1.110385684898511158e+02
1.245590431928441006e+02 1.380697224721140230e+02 1.110483285191342304e+02
1.245690431720927336e+02 1.380799624727761454e+02 1.110580885392234762e+02
1.245790431513847381e+02 1.380902024828545507e+02 1.110678485498530677e+02
1.245890431307200146e+02 1.381004425026151523e+02 1.110776085507571764e+02
1.245990431100984637e+02 1.381106825323238922e+02 1.110873685416699885e+02
1.246090430895199859e+02 1.381209225722467124e+02 1.110971285223256473e+02
1.246190430689844817e+02 1.381311626226495548e+02 1.111068884924583102e+02
1.246290430484918517e+02 1.381414026837984181e+02 1.111166484518020781e+02
1.246390430280419963e+02 1.381516427559592728e+02 1.111264084000910657e+02
1.246490430076348304e+02 1.381618828393981744e+02 1.111361683370593454e+02
1.246590429872702401e+02 1.381721229343811501e+02 1.111459282624409610e+02
1.246690429669481404e+02 1.381823630411742556e+02 1.111556881759699564e+02
1.246790429466684316e+02 1.381926031600436033e+02 1.111654480773803186e+02
1.246890429264310143e+02 1.382028432912553058e+02 1.111752079664060346e+02
1.246990429062357890e+02 1.382130834350755038e+02 1.111849678427810630e+02
1.247090428860826705e+02 1.382233235917703666e+02 1.111947277062393198e+02
1.247190428659715593e+02 1.382335637616060922e+02 1.112044875565147066e+02
1.247290428459023559e+02 1.382438039448489349e+02 1.112142473933410827e+02
1.247390428258749751e+02 1.382540441417651209e+02 1.112240072164522786e+02
1.247490428058893031e+02 1.382642843526209901e+02 1.112337670255820825e+02
1.247590427859452546e+02 1.382745245776828540e+02 1.112435268204642682e+02
1.247690427660427446e+02 1.382847648172170807e+02 1.112532866008325669e+02
1.247790427461816734e+02 1.382950050714900669e+02 1.112630463664206673e+02
1.247890427263619415e+02 1.383052453407682378e+02 1.112728061169622293e+02
1.247990427065834496e+02 1.383154856253181038e+02 1.112825658521908707e+02
1.248090426868461122e+02 1.383257259254061466e+02 1.112923255718401663e+02
1.248190426671498443e+02 1.383359662412989337e+02 1.113020852756436483e+02
1.248290426474945320e+02 1.383462065732630606e+02 1.113118449633348206e+02
1.248390426278801044e+02 1.383564469215651798e+02 1.113216046346471302e+02
1.248490426083064619e+02 1.383666872864719721e+02 1.113313642893139814e+02
1.248590425887735051e+02 1.383769276682501754e+02 1.113411239270687361e+02
1.248690425692811488e+02 1.383871680671665558e+02 1.113508835476447132e+02
1.248790425498292933e+02 1.383974084834879363e+02 1.113606431507751893e+02
1.248890425304178535e+02 1.384076489174811968e+02 1.113704027361933839e+02
1.248990425110467299e+02 1.384178893694132455e+02 1.113801623036324600e+02
1.249090424917158373e+02 1.384281298395510476e+02 1.113899218528255375e+02
1.249190424724250903e+02 1.384383703281616533e+02 1.113996813835056940e+02
1.249290424531743895e+02 1.384486108355121132e+02 1.114094408954059361e+02
1.249390424339636496e+02 1.384588513618695629e+02 1.114192003882592275e+02
1.249490424147927712e+02 1.384690919075011948e+02 1.114289598617984751e+02
1.249590423956616689e+02 1.384793324726742298e+02 1.114387193157565292e+02
1.249690423765702576e+02 1.384895730576560027e+02 1.114484787498661831e+02
1.249790423575184377e+02 1.384998136627138479e+02 1.114582381638601731e+02
1.249890423385061240e+02 1.385100542881151569e+02 1.114679975574711648e+02
1.249990423195332312e+02 1.385202949341274348e+02 1.114777569304317666e+02
1.250090423005996740e+02 1.385305356010182152e+02 1.114875162824745445e+02
1.250190422817053530e+02 1.385407762890551169e+02 1.114972756133319649e+02
1.250290422628501830e+02 1.385510169985057871e+02 1.115070349227364659e+02
1.250390422440340785e+02 1.385612577296379584e+02 1.115167942104204002e+02
1.250490422252569545e+02 1.385714984827194201e+02 1.115265534761160637e+02
1.250590422065187113e+02 1.385817392580180467e+02 1.115363127195556814e+02
1.250690421878192637e+02 1.385919800558017698e+02 1.115460719404714069e+02
1.250790421691585408e+02 1.386022208763385777e+02 1.115558311385953232e+02
1.250890421505364429e+02 1.386124617198965723e+02 1.115655903136594418e+02
1.250990421319528707e+02 1.386227025867438840e+02 1.115753494653957034e+02
1.251090421134077530e+02 1.386329434771487286e+02 1.115851085935359777e+02
1.251190420949010047e+02 1.386431843913793784e+02 1.115948676978120631e+02
1.251290420764325262e+02 1.386534253297042483e+02 1.116046267779556729e+02
1.251390420580022464e+02 1.386636662923917527e+02 1.116143858336984493e+02
1.251490420396100660e+02 1.386739072797104200e+02 1.116241448647719636e+02
1.251590420212559138e+02 1.386841482919288353e+02 1.116339038709077016e+02
1.251690420029396904e+02 1.386943893293156975e+02 1.116436628518370640e+02
1.251790419846613247e+02 1.387046303921397623e+02 1.116534218072913660e+02
1.251890419664207172e+02 1.387148714806698706e+02 1.116631807370018663e+02
1.251990419482177828e+02 1.387251125951749486e+02 1.116729396406997097e+02
1.252090419300524502e+02 1.387353537359240079e+02 1.116826985181159699e+02
1.252190419119246201e+02 1.387455949031861451e+02 1.116924573689816498e+02
1.252290418938342214e+02 1.387558360972305422e+02 1.117022161930276383e+02
1.252390418757811688e+02 1.387660773183264951e+02 1.117119749899847534e+02
1.252490418577653628e+02 1.387763185667433277e+02 1.117217337595837137e+02
1.252590418397867325e+02 1.387865598427505063e+02 1.117314925015551523e+02
1.252690418218451924e+02 1.387968011466175824e+02 1.117412512156296174e+02
1.252790418039406575e+02 1.388070424786141643e+02 1.117510099015375573e+02
1.252890417860730565e+02 1.388172838390100026e+02 1.117607685590093354e+02
1.252990417682422901e+02 1.388275252280749044e+02 1.117705271877752011e+02
1.253090417504482872e+02 1.388377666460787907e+02 1.117802857875653331e+02
1.253190417326909625e+02 1.388480080932916678e+02 1.117900443581097960e+02
1.253290417149702307e+02 1.388582495699836556e+02 1.117998028991385553e+02
1.253390416972860066e+02 1.388684910764249594e+02 1.118095614103814768e+02
1.253490416796382192e+02 1.388787326128858979e+02 1.118193198915683411e+02
1.253590416620267689e+02 1.388889741796368753e+02 1.118290783424288151e+02
1.253690416444515847e+02 1.388992157769484095e+02 1.118388367626924662e+02
1.253790416269125956e+02 1.389094574050911035e+02 1.118485951520887483e+02
1.253890416094097020e+02 1.389196990643357026e+02 1.118583535103470297e+02
1.253990415919428330e+02 1.389299407549530372e+02 1.118681118371965653e+02
1.254090415745119174e+02 1.389401824772140230e+02 1.118778701323664819e+02
1.254190415571168558e+02 1.389504242313897464e+02 1.118876283955858355e+02
1.254290415397575771e+02 1.389606660177513220e+02 1.118973866265835397e+02
1.254390415224340103e+02 1.389709078365700350e+02 1.119071448250884089e+02
1.254490415051460559e+02 1.389811496881172559e+02 1.119169029908291435e+02
1.254590414878936429e+02 1.389913915726644689e+02 1.119266611235343447e+02
1.254690414706767001e+02 1.390016334904832718e+02 1.119364192229324715e+02
1.254790414534951424e+02 1.390118754418454046e+02 1.119461772887518975e+02
1.254890414363488844e+02 1.390221174270226925e+02 1.119559353207208687e+02
1.254990414192378552e+02 1.390323594462870744e+02 1.119656933185675030e+02
1.255090414021619694e+02 1.390426014999106599e+02 1.119754512820198045e+02
1.255190413851211559e+02 1.390528435881656151e+02 1.119852092108056780e+02
1.255290413681153439e+02 1.390630857113242485e+02 1.119949671046528721e+02
1.255390413511444336e+02 1.390733278696589821e+02 1.120047249632890356e+02
1.255490413342083684e+02 1.390835700634423802e+02 1.120144827864416897e+02
1.255590413173070630e+02 1.390938122929471490e+02 1.120242405738382416e+02
1.255690413004404320e+02 1.391040545584460801e+02 1.120339983252059426e+02
